Mode,Start_Time,Animal,Unit,Licks1,Licks2,Drinks1,Drinks2
0,2025-12-04 23:59:44.638554,12184102124,B,8,100,5,15
0,2025-12-05 00:00:02.659345,12184102124,B,0,0,0,0
0,2025-12-05 00:00:04.674711,12184102124,B,0,0,0,0
0,2025-12-05 00:20:27.509881,12184189167,B,65,41,14,11
0,2025-12-05 00:25:38.559625,12184189167,B,29,10,7,5
0,2025-12-05 00:35:08.418756,12184189167,B,10,61,4,10
0,2025-12-05 00:49:01.308025,12184189167,B,3,47,1,6
0,2025-12-05 01:12:11.834413,121833859,B,65,41,10,8
0,2025-12-05 01:12:26.066762,121833859,B,0,0,0,0
0,2025-12-05 01:19:11.348330,12184102124,B,3,172,1,23
0,2025-12-05 01:19:37.876937,12184102124,B,0,0,0,0
0,2025-12-05 01:21:18.441696,12185199220,B,36,29,9,8
0,2025-12-05 01:21:33.601460,12185199220,B,0,0,0,0
0,2025-12-05 01:29:04.617740,121835736,B,17,59,7,16
0,2025-12-05 01:33:37.146378,12185199220,B,7,51,3,8
0,2025-12-05 01:33:47.987833,12185199220,B,0,0,0,0
0,2025-12-05 01:33:50.370630,12185199220,B,0,0,0,0
0,2025-12-05 01:33:54.256736,12185199220,B,0,0,0,0
0,2025-12-05 01:33:57.199191,12185199220,B,0,0,0,0
0,2025-12-05 01:41:00.233103,121833859,B,21,93,8,14
0,2025-12-05 01:41:18.686009,121833859,B,9,13,4,5
0,2025-12-05 01:41:26.967119,121833859,B,5,5,2,2
0,2025-12-05 01:41:31.844808,121833859,B,0,5,0,1
0,2025-12-05 01:41:35.330491,121833859,B,0,0,0,0
0,2025-12-05 01:50:32.040790,12185199220,B,10,73,4,12
0,2025-12-05 01:50:51.309282,12185199220,B,1,0,0,0
0,2025-12-05 01:51:07.539375,12185199220,B,0,2,0,1
0,2025-12-05 01:51:18.157196,12185199220,B,0,0,0,0
0,2025-12-05 02:16:26.299222,12185199220,B,0,36,0,6
0,2025-12-05 02:16:32.904557,12185199220,B,0,7,0,1
0,2025-12-05 03:38:35.552770,121833859,B,50,42,10,10
0,2025-12-05 03:38:55.574094,121833859,B,0,0,0,0
0,2025-12-05 04:04:59.570643,12184102124,B,7,123,3,17
0,2025-12-05 04:05:21.062104,12184102124,B,0,0,0,0
0,2025-12-05 04:08:46.701198,12184189167,B,9,33,4,6
0,2025-12-05 04:12:53.468283,121835736,B,17,64,7,13
0,2025-12-05 04:25:08.943815,12184189167,B,5,133,2,18
0,2025-12-05 04:37:35.037007,12184189167,B,5,41,2,6
0,2025-12-05 04:39:23.485199,12184189167,B,9,18,2,3
0,2025-12-05 04:55:44.670684,12184189167,B,0,102,0,14
0,2025-12-05 04:56:24.375560,12184102124,B,0,143,0,19
0,2025-12-05 04:56:52.039228,12184102124,B,0,0,0,0
0,2025-12-05 05:05:06.613783,121833859,B,16,40,7,9
0,2025-12-05 05:05:35.941089,121833859,B,7,4,5,3
0,2025-12-05 05:05:51.514920,121833859,B,0,0,0,0
0,2025-12-05 05:18:45.414953,12185199220,B,60,4,11,2
0,2025-12-05 05:18:58.208624,12185199220,B,0,0,0,0
0,2025-12-05 05:24:36.394074,121833859,B,37,26,9,7
0,2025-12-05 05:24:49.490951,121833859,B,0,0,0,0
0,2025-12-05 05:38:56.624835,121833859,B,99,50,24,18
