Mode,Start_Time,Animal,Unit,Licks1,Licks2,Drinks1,Drinks2
0,2025-12-08 23:17:41.544752,12184102124,B,0,0,0,0
0,2025-12-09 00:03:31.083493,12184189167,B,0,76,0,13
0,2025-12-09 01:34:35.892389,12184189167,B,0,41,0,7
0,2025-12-09 01:46:41.908581,12184189167,B,0,142,0,20
0,2025-12-09 01:50:34.848039,121833859,B,0,161,0,33
0,2025-12-09 01:51:21.256761,121833859,B,2,17,1,4
0,2025-12-09 01:51:29.540253,121833859,B,0,0,0,0
0,2025-12-09 01:52:35.828383,121835736,B,0,155,0,22
0,2025-12-09 01:58:02.606737,12184189167,B,0,112,0,14
0,2025-12-09 02:00:05.631207,121835736,B,0,139,0,18
0,2025-12-09 02:00:29.411407,121835736,B,0,0,0,0
0,2025-12-09 02:00:43.820209,121835736,B,0,0,0,0
0,2025-12-09 02:02:56.505648,12184102124,B,0,78,0,10
0,2025-12-09 02:03:08.563125,12184102124,B,0,0,0,0
0,2025-12-09 02:13:21.869929,12184189167,B,0,75,0,15
0,2025-12-09 02:13:58.877128,12184189167,B,2,1,1,1
0,2025-12-09 02:14:07.895036,12184189167,B,1,2,1,2
0,2025-12-09 02:14:17.954087,12184189167,B,0,0,0,0
0,2025-12-09 02:15:16.612026,12184102124,B,0,146,0,19
0,2025-12-09 02:15:39.960369,12184102124,B,0,0,0,0
0,2025-12-09 02:15:41.383677,12184102124,B,0,0,0,0
0,2025-12-09 02:27:23.350296,121835736,B,0,93,0,12
0,2025-12-09 02:27:41.421782,12184189167,B,0,0,0,0
0,2025-12-09 04:49:14.463080,121835736,B,3,29,1,4
0,2025-12-09 04:53:01.258853,12184102124,B,0,68,0,9
0,2025-12-09 04:53:13.542740,12184102124,B,0,0,0,0
0,2025-12-09 04:53:16.963409,12184189167,B,0,0,0,0
0,2025-12-09 04:53:17.970483,12184189167,B,0,65,0,11
0,2025-12-09 04:54:10.792071,121833859,B,0,27,0,4
0,2025-12-09 04:54:15.893720,121833859,B,0,0,0,0
0,2025-12-09 06:38:07.406288,121833859,B,3,36,1,7
0,2025-12-09 06:38:17.097007,121833859,B,0,0,0,0
0,2025-12-09 07:03:16.022946,12184102124,B,0,81,0,12
0,2025-12-09 07:03:33.549028,12184102124,B,0,0,0,0
0,2025-12-09 07:12:19.733166,121835736,B,0,193,0,26
0,2025-12-09 07:18:46.560583,12184102124,B,0,138,0,17
0,2025-12-09 07:19:07.590604,12184102124,B,0,0,0,0
0,2025-12-09 07:24:57.526360,121835736,B,0,133,0,20
0,2025-12-09 07:26:10.496193,121833859,B,0,303,0,39
0,2025-12-09 07:26:58.007486,121833859,B,0,0,0,0
0,2025-12-09 07:36:27.417155,12184189167,B,0,80,0,11
0,2025-12-09 07:44:10.959708,12185199220,B,0,54,0,8
0,2025-12-09 07:44:21.113053,12185199220,B,0,3,0,1
0,2025-12-09 07:44:53.513358,12184189167,B,0,45,0,7
0,2025-12-09 07:49:21.856015,12185199220,B,0,106,0,15
0,2025-12-09 07:49:38.872639,12185199220,B,0,0,0,0
0,2025-12-09 07:49:44.916716,12184102124,B,0,164,0,20
0,2025-12-09 07:50:08.890217,12184102124,B,0,0,0,0
0,2025-12-09 07:57:46.467009,12184102124,B,0,175,0,22
0,2025-12-09 07:58:12.356898,12184102124,B,0,0,0,0
0,2025-12-09 09:28:45.249807,121835736,B,0,31,0,5
0,2025-12-09 09:34:45.963586,121835736,B,7,14,1,3
0,2025-12-09 09:46:50.814528,121833859,B,0,179,0,25
0,2025-12-09 09:47:18.769457,121833859,B,0,0,0,0
0,2025-12-09 09:47:21.661879,121833859,B,0,0,0,0
0,2025-12-09 09:55:15.151592,12184189167,B,0,119,0,16
0,2025-12-09 09:55:58.506060,121835736,B,0,222,0,32
0,2025-12-09 09:57:02.105585,12184102124,B,0,73,0,8
0,2025-12-09 09:57:12.948272,12184102124,B,0,73,0,10
0,2025-12-09 09:57:27.484992,12184102124,B,0,0,0,0
0,2025-12-09 09:59:42.137277,121833859,B,0,72,0,12
0,2025-12-09 09:59:56.993646,121833859,B,0,0,0,0
0,2025-12-09 10:01:26.213212,12185199220,B,0,50,0,7
0,2025-12-09 10:01:35.120116,12185199220,B,0,16,0,3
0,2025-12-09 10:01:39.102442,12185199220,B,0,9,0,2
0,2025-12-09 10:01:43.548105,12185199220,B,0,0,0,0
0,2025-12-09 10:03:15.309845,12184189167,B,23,123,5,18
0,2025-12-09 10:26:31.886196,12184189167,B,0,28,0,4
0,2025-12-09 10:28:25.716697,121835736,B,0,77,0,10
0,2025-12-09 10:28:43.338280,12184102124,B,0,103,0,14
0,2025-12-09 10:29:00.977377,12184102124,B,0,0,0,0
0,2025-12-09 10:29:14.186878,121833859,B,0,141,0,17
0,2025-12-09 10:29:35.567373,121833859,B,0,0,0,0
0,2025-12-09 10:45:18.675090,12184189167,B,75,180,7,19
initialize,2025-12-09 11:08:23.320559,0,B,0,0,0,0
initialize,2025-12-09 11:37:13.732277,0,B,0,0,0,0
0,2025-12-09 11:37:13.732277,0,B,0,0,0,0
0,2025-12-09 11:56:09.484789,12184102124,B,1,41,1,6
0,2025-12-09 11:56:20.788803,12184102124,B,0,0,0,0
0,2025-12-09 12:03:27.343773,121835736,B,0,0,0,0
0,2025-12-09 12:04:58.940765,121835736,B,0,47,0,7
0,2025-12-09 12:09:01.552863,121833859,B,0,102,0,14
0,2025-12-09 12:09:20.612307,121833859,B,0,0,0,0
0,2025-12-09 12:11:57.243208,121835736,B,0,53,0,6
0,2025-12-09 12:26:07.249071,12184102124,B,0,50,0,7
0,2025-12-09 12:26:17.817661,12184102124,B,0,0,0,0
0,2025-12-09 12:28:27.439783,121833859,B,0,70,0,9
0,2025-12-09 12:28:39.752415,121833859,B,0,0,0,0
0,2025-12-09 12:29:59.689338,12184102124,B,1,127,1,16
0,2025-12-09 12:30:24.411893,12184102124,B,0,0,0,0
0,2025-12-09 12:37:28.774336,121835736,B,0,90,0,11
0,2025-12-09 12:41:25.660127,121835736,B,0,119,0,15
0,2025-12-09 12:57:10.427074,121833859,B,0,33,0,5
0,2025-12-09 12:57:17.446442,121833859,B,0,0,0,0
0,2025-12-09 13:00:27.704990,12184189167,B,0,38,0,5
0,2025-12-09 13:03:50.179852,12184102124,B,0,18,0,3
0,2025-12-09 13:03:55.440077,12184102124,B,0,0,0,0
0,2025-12-09 13:03:58.015613,12184189167,B,0,40,0,6
0,2025-12-09 13:05:13.395969,12185199220,B,0,10,0,2
0,2025-12-09 13:05:19.024955,12185199220,B,0,0,0,0
0,2025-12-09 13:05:22.909594,12185199220,B,0,0,0,0
0,2025-12-09 13:07:10.943033,12184102124,B,0,133,0,16
0,2025-12-09 13:07:31.172265,12184102124,B,0,0,0,0
0,2025-12-09 13:07:37.296772,12185199220,B,0,14,0,2
0,2025-12-09 13:07:41.326660,12185199220,B,0,30,0,5
0,2025-12-09 13:07:51.799482,12185199220,B,0,0,0,0
0,2025-12-09 13:07:55.126163,12185199220,B,0,0,0,0
0,2025-12-09 13:08:02.386959,12185199220,B,0,2,0,1
0,2025-12-09 13:08:05.343626,12185199220,B,0,0,0,0
0,2025-12-09 13:08:14.075318,12185199220,B,0,0,0,0
0,2025-12-09 13:08:17.993467,12185199220,B,39,0,8,0
0,2025-12-09 13:08:31.649103,12185199220,B,0,2,0,1
0,2025-12-09 13:10:07.289618,121833859,B,0,57,0,12
0,2025-12-09 13:10:22.241361,121833859,B,0,0,0,0
0,2025-12-09 13:10:23.744654,121833859,B,0,21,0,4
0,2025-12-09 13:10:29.341035,121833859,B,0,0,0,0
0,2025-12-09 13:11:08.406508,12184189167,B,0,98,0,11
0,2025-12-09 13:11:56.651125,12185199220,B,0,15,0,2
0,2025-12-09 13:12:00.504429,12185199220,B,0,0,0,0
0,2025-12-09 13:12:05.830148,12185199220,B,0,0,0,0
0,2025-12-09 13:14:26.933326,12184189167,B,0,55,0,8
0,2025-12-09 13:14:50.391359,121833859,B,0,34,0,4
0,2025-12-09 13:14:56.404198,121833859,B,0,13,0,3
0,2025-12-09 13:15:00.449742,121833859,B,0,0,0,0
0,2025-12-09 13:16:42.805813,12184189167,B,0,21,0,3
0,2025-12-09 13:16:50.465244,121833859,B,0,102,0,12
0,2025-12-09 13:17:04.904591,121833859,B,41,0,8,0
0,2025-12-09 13:17:18.689738,121833859,B,0,0,0,0
0,2025-12-09 13:17:49.696159,12185199220,B,0,49,0,6
0,2025-12-09 13:17:57.003060,12185199220,B,0,16,0,2
0,2025-12-09 13:18:02.136847,12185199220,B,0,0,0,0
0,2025-12-09 13:18:05.046516,12185199220,B,0,0,0,0
0,2025-12-09 13:18:08.581538,12185199220,B,0,0,0,0
0,2025-12-09 13:18:31.399124,12184189167,B,0,3,0,1
0,2025-12-09 13:22:42.439050,12184189167,B,0,75,0,10
0,2025-12-09 13:28:59.134182,12184102124,B,0,104,0,12
0,2025-12-09 13:29:16.900114,12184102124,B,0,0,0,0
0,2025-12-09 13:31:05.495102,12184189167,B,0,54,0,8
0,2025-12-09 13:31:32.966203,121833859,B,0,56,0,8
0,2025-12-09 13:31:44.240213,121833859,B,0,24,0,4
0,2025-12-09 13:31:49.693670,121833859,B,0,0,0,0
0,2025-12-09 13:32:57.942549,12185199220,B,0,40,0,6
0,2025-12-09 13:33:05.058338,12185199220,B,0,0,0,0
0,2025-12-09 13:33:09.504410,12184102124,B,0,158,0,19
0,2025-12-09 13:33:34.640767,12184102124,B,0,0,0,0
0,2025-12-09 13:36:59.787995,12185199220,B,105,0,18,0
0,2025-12-09 13:37:22.046036,12185199220,B,0,0,0,0
0,2025-12-09 13:37:27.131303,12185199220,B,0,0,0,0
0,2025-12-09 13:40:43.147732,121833859,B,0,94,0,11
0,2025-12-09 13:40:56.786153,121833859,B,0,19,0,4
0,2025-12-09 13:41:03.647267,121833859,B,0,0,0,0
0,2025-12-09 13:51:01.879237,12184189167,B,0,156,0,19
0,2025-12-09 13:51:38.160376,12184102124,B,0,140,0,17
0,2025-12-09 13:51:58.278332,12184102124,B,0,0,0,0
0,2025-12-09 13:58:31.539566,12185199220,B,0,0,0,0
0,2025-12-09 14:05:07.643973,12184102124,B,0,104,0,14
0,2025-12-09 14:05:24.946473,12184102124,B,0,0,0,0
0,2025-12-09 14:08:35.635739,12184102124,B,1,81,1,10
0,2025-12-09 14:08:52.873541,12184102124,B,0,0,0,0
0,2025-12-09 14:08:54.969328,12184102124,B,0,0,0,0
0,2025-12-09 14:08:56.792398,12184102124,B,0,0,0,0
0,2025-12-09 14:11:16.567396,12185199220,B,0,31,0,4
0,2025-12-09 14:11:21.924508,12185199220,B,0,0,0,0
0,2025-12-09 14:18:23.856807,12185199220,B,0,30,0,4
0,2025-12-09 14:19:12.038343,12184102124,B,0,121,0,14
0,2025-12-09 14:19:28.620463,12184102124,B,0,0,0,0
0,2025-12-09 14:21:53.176398,121833859,B,0,33,0,5
0,2025-12-09 14:21:59.973642,121833859,B,0,16,0,3
0,2025-12-09 14:22:03.891545,121833859,B,0,0,0,0
0,2025-12-09 14:22:56.949240,12185199220,B,0,60,0,9
0,2025-12-09 14:23:07.980750,12185199220,B,0,0,0,0
0,2025-12-09 14:23:09.516479,12185199220,B,0,0,0,0
0,2025-12-09 14:44:43.091654,12184189167,B,0,71,0,10
0,2025-12-09 14:50:44.214163,12185199220,B,0,24,0,4
0,2025-12-09 14:50:49.475432,12185199220,B,0,0,0,0
0,2025-12-09 14:52:53.709108,12185199220,B,0,0,0,0
0,2025-12-09 14:52:55.931534,12185199220,B,0,0,0,0
0,2025-12-09 15:02:55.634264,12184189167,B,9,14,3,2
0,2025-12-09 15:03:12.903931,12184189167,B,60,8,9,2
0,2025-12-09 15:04:05.096175,12184102124,B,74,137,11,15
0,2025-12-09 15:04:35.334590,12184102124,B,0,0,0,0
0,2025-12-09 15:04:38.533383,12184102124,B,0,0,0,0
0,2025-12-09 15:07:59.729483,121833859,B,0,75,0,13
0,2025-12-09 15:08:16.438732,121833859,B,0,22,0,5
0,2025-12-09 15:08:23.074950,121833859,B,0,11,0,2
0,2025-12-09 15:08:25.809428,121833859,B,0,0,0,0
0,2025-12-09 15:08:28.191375,121833859,B,0,2,0,1
0,2025-12-09 15:17:17.101642,12185199220,B,0,27,0,4
0,2025-12-09 15:17:22.201721,12185199220,B,0,0,0,0
0,2025-12-09 15:22:21.179954,12184189167,B,0,4,0,1
0,2025-12-09 15:26:52.512506,12185199220,B,31,0,4,0
0,2025-12-09 15:26:57.340898,12185199220,B,95,0,15,0
0,2025-12-09 15:27:14.291333,12185199220,B,0,1,0,1
0,2025-12-09 15:29:41.404922,12184189167,B,0,53,0,8
0,2025-12-09 15:34:51.034510,121835736,B,0,68,0,8
0,2025-12-09 15:36:49.333268,12184189167,B,40,70,9,10
0,2025-12-09 15:39:01.688371,12184102124,B,0,168,0,21
0,2025-12-09 15:39:25.578654,12184102124,B,0,0,0,0
0,2025-12-09 15:42:00.225526,12184102124,B,0,34,0,4
0,2025-12-09 15:42:05.550478,12184102124,B,0,13,0,2
0,2025-12-09 15:42:09.259491,12184102124,B,0,0,0,0
0,2025-12-09 15:42:11.977788,12184189167,B,12,13,3,2
0,2025-12-09 15:42:26.594418,12184189167,B,0,0,0,0
0,2025-12-09 15:46:23.785279,12184102124,B,0,207,0,23
0,2025-12-09 15:46:50.730697,12184102124,B,0,0,0,0
0,2025-12-09 15:49:07.116054,121835736,B,0,98,0,12
0,2025-12-09 15:51:06.199370,12184102124,B,0,146,0,16
0,2025-12-09 15:51:25.196430,12184102124,B,0,0,0,0
0,2025-12-09 15:51:56.154762,12184189167,B,58,32,10,5
0,2025-12-09 15:56:18.914489,12184102124,B,35,177,5,19
0,2025-12-09 15:56:49.713049,12184102124,B,0,0,0,0
0,2025-12-09 16:02:33.305823,121835736,B,0,104,0,12
0,2025-12-09 16:03:07.189564,121833859,B,0,192,0,24
0,2025-12-09 16:03:36.645325,121833859,B,0,14,0,3
0,2025-12-09 16:03:45.391413,121833859,B,0,0,0,0
0,2025-12-09 16:09:57.577355,12184189167,B,0,7,0,2
0,2025-12-09 16:18:31.936297,121835736,B,0,101,0,14
0,2025-12-09 16:21:47.695086,121833859,B,0,119,0,16
0,2025-12-09 16:22:08.532378,121833859,B,0,0,0,0
0,2025-12-09 16:26:02.460305,12184189167,B,0,63,0,8
0,2025-12-09 16:30:30.850035,12184102124,B,2,176,1,20
0,2025-12-09 16:30:55.570765,12184102124,B,0,0,0,0
0,2025-12-09 16:31:26.273548,121833859,B,0,146,0,21
0,2025-12-09 16:31:53.379238,121833859,B,0,0,0,0
0,2025-12-09 16:32:34.331109,12184189167,B,135,13,19,2
0,2025-12-09 16:36:54.885431,121835736,B,0,100,0,13
0,2025-12-09 16:39:55.740476,12185199220,B,111,0,14,0
0,2025-12-09 16:40:16.367618,12185199220,B,0,0,0,0
0,2025-12-09 16:40:30.312044,12185199220,B,0,0,0,0
0,2025-12-09 16:40:33.382225,12185199220,B,0,0,0,0
0,2025-12-09 16:40:35.381560,12185199220,B,0,0,0,0
0,2025-12-09 16:40:38.083554,12185199220,B,0,0,0,0
0,2025-12-09 16:41:12.927533,12184189167,B,36,0,5,0
0,2025-12-09 16:41:23.034517,12185199220,B,12,0,2,0
0,2025-12-09 16:41:28.933738,12185199220,B,5,0,1,0
0,2025-12-09 16:41:34.100121,12185199220,B,0,0,0,0
0,2025-12-09 16:41:41.072806,12185199220,B,0,0,0,0
0,2025-12-09 16:41:45.564695,12185199220,B,0,0,0,0
0,2025-12-09 16:42:07.105915,12185199220,B,8,0,2,0
0,2025-12-09 16:42:13.148504,12185199220,B,0,0,0,0
0,2025-12-09 16:42:17.387098,12185199220,B,13,0,2,0
0,2025-12-09 16:42:26.278755,12185199220,B,5,0,1,0
0,2025-12-09 16:42:27.781440,12185199220,B,0,0,0,0
0,2025-12-09 16:42:45.850310,12184189167,B,0,0,0,0
0,2025-12-09 16:43:02.816144,12184189167,B,37,2,6,1
0,2025-12-09 16:43:16.729660,12184189167,B,0,2,0,1
0,2025-12-09 16:43:43.945547,12185199220,B,3,0,2,0
0,2025-12-09 16:43:53.443594,121833859,B,84,0,12,0
0,2025-12-09 16:44:11.401116,121833859,B,0,0,0,0
0,2025-12-09 16:46:15.105111,12185199220,B,0,0,0,0
0,2025-12-09 16:46:19.455693,12185199220,B,0,0,0,0
0,2025-12-09 16:55:01.779630,12185199220,B,0,0,0,0
0,2025-12-09 16:55:14.459095,12185199220,B,11,0,2,0
0,2025-12-09 16:55:18.714578,12185199220,B,6,0,1,0
0,2025-12-09 16:55:25.765736,12185199220,B,0,0,0,0
0,2025-12-09 16:55:29.139896,12185199220,B,8,0,3,0
0,2025-12-09 16:55:37.038864,12185199220,B,0,0,0,0
0,2025-12-09 16:55:44.826971,12185199220,B,0,1,0,1
0,2025-12-09 16:55:50.088480,12185199220,B,1,0,1,0
0,2025-12-09 16:55:54.004949,12185199220,B,0,0,0,0
0,2025-12-09 16:56:23.365658,12185199220,B,0,0,0,0
0,2025-12-09 16:56:27.393357,12185199220,B,0,0,0,0
0,2025-12-09 16:56:33.950009,12185199220,B,2,1,1,1
0,2025-12-09 16:56:35.645783,12185199220,B,0,1,0,1
0,2025-12-09 16:56:37.276343,12185199220,B,7,0,2,0
0,2025-12-09 16:56:41.561748,12185199220,B,0,0,0,0
0,2025-12-09 16:57:01.421786,121835736,B,67,85,21,11
0,2025-12-09 16:58:29.290807,12184189167,B,38,0,5,0
0,2025-12-09 17:03:33.195993,12184102124,B,0,183,0,22
0,2025-12-09 17:03:59.356455,12184102124,B,0,0,0,0
0,2025-12-09 17:08:56.369506,12184102124,B,0,146,0,18
0,2025-12-09 17:09:17.765367,12184102124,B,0,0,0,0
0,2025-12-09 17:19:43.502380,121833859,B,0,129,0,19
0,2025-12-09 17:20:08.046935,121833859,B,0,0,0,0
0,2025-12-09 17:22:42.117668,12184102124,B,0,194,0,21
0,2025-12-09 17:23:08.566493,12184102124,B,0,0,0,0
0,2025-12-09 17:24:26.985218,12185199220,B,0,0,0,0
0,2025-12-09 17:33:36.619738,121833859,B,0,95,0,13
0,2025-12-09 17:33:56.991819,121833859,B,0,0,0,0
0,2025-12-09 17:34:10.296312,121835736,B,0,97,0,12
0,2025-12-09 17:37:13.087380,12184102124,B,17,187,3,21
0,2025-12-09 17:37:41.886173,12184102124,B,0,0,0,0
0,2025-12-09 17:40:25.886448,121833859,B,0,107,0,16
0,2025-12-09 17:40:46.659314,121833859,B,0,0,0,0
0,2025-12-09 17:40:49.761482,121833859,B,0,2,0,1
0,2025-12-09 17:50:36.687165,121833859,B,0,126,0,17
0,2025-12-09 17:50:59.282424,121833859,B,0,0,0,0
0,2025-12-09 17:58:11.240207,12184102124,B,0,98,0,14
0,2025-12-09 17:58:31.836962,12184102124,B,0,0,0,0
0,2025-12-09 18:01:39.791508,121835736,B,0,0,0,0
0,2025-12-09 18:09:25.187151,12184102124,B,19,206,4,23
0,2025-12-09 18:09:59.999063,12184102124,B,0,0,0,0
0,2025-12-09 18:16:01.918822,121835736,B,0,115,0,14
0,2025-12-09 18:29:39.637894,12184102124,B,84,0,12,0
0,2025-12-09 18:29:56.124099,12184102124,B,0,0,0,0
0,2025-12-09 18:36:50.396713,121835736,B,116,0,20,0
0,2025-12-09 18:43:18.926756,12185199220,B,40,0,6,0
0,2025-12-09 18:51:49.736627,121833859,B,1,138,1,20
0,2025-12-09 18:52:16.329554,121833859,B,0,0,0,0
0,2025-12-09 18:56:47.483526,12184102124,B,139,0,16,0
0,2025-12-09 18:57:06.497330,12184102124,B,0,0,0,0
0,2025-12-09 18:58:15.000590,121833859,B,0,100,0,16
0,2025-12-09 18:58:36.621100,121833859,B,0,0,0,0
0,2025-12-09 19:03:19.242709,12184102124,B,155,38,18,5
0,2025-12-09 19:03:46.761407,12184102124,B,0,0,0,0
0,2025-12-09 19:03:49.496092,12184102124,B,0,0,0,0
0,2025-12-09 19:08:43.279056,121835736,B,69,6,15,2
