Mode,Start_Time,Animal,Unit,Licks1,Licks2,Drinks1,Drinks2
0,2025-12-14 23:58:28.341180,121835736,B,0,0,0,0
0,2025-12-15 00:08:22.707618,121835736,B,87,1,19,1
0,2025-12-15 00:43:20.680749,12184102124,B,92,0,14,0
0,2025-12-15 00:43:38.415236,12184102124,B,0,0,0,0
0,2025-12-15 00:45:20.058243,12185199220,B,0,0,0,0
0,2025-12-15 01:03:48.726559,121833859,B,0,2,0,1
0,2025-12-15 01:03:50.166893,121833859,B,100,0,17,0
0,2025-12-15 01:04:18.150581,121833859,B,0,0,0,0
0,2025-12-15 01:04:23.091931,12184102124,B,36,0,6,0
0,2025-12-15 01:04:32.079414,12184102124,B,0,0,0,0
0,2025-12-15 01:07:34.115159,121833859,B,227,0,41,0
0,2025-12-15 01:08:31.176453,121833859,B,0,0,0,0
0,2025-12-15 01:37:10.792920,121835736,B,122,0,20,0
0,2025-12-15 01:46:03.834101,12184189167,B,84,1,11,1
0,2025-12-15 01:50:43.307886,12184189167,B,59,0,11,0
0,2025-12-15 01:57:07.318035,12184189167,B,58,1,8,1
0,2025-12-15 02:06:07.173301,12184102124,B,93,0,13,0
0,2025-12-15 02:06:23.658056,12184102124,B,0,0,0,0
0,2025-12-15 02:07:40.308268,12184189167,B,78,0,11,0
0,2025-12-15 02:17:37.426252,12184189167,B,0,2,0,1
0,2025-12-15 04:20:21.622748,121833859,B,0,3,0,1
0,2025-12-15 04:20:23.781934,121833859,B,0,0,0,0
0,2025-12-15 04:20:50.664416,121835736,B,0,2,0,1
0,2025-12-15 04:23:22.332244,121835736,B,115,2,21,1
0,2025-12-15 04:27:31.468358,12184189167,B,81,0,12,0
0,2025-12-15 05:52:03.425256,121833859,B,238,0,37,0
0,2025-12-15 05:52:48.858588,121833859,B,0,0,0,0
0,2025-12-15 06:23:37.498222,12184189167,B,103,2,19,1
0,2025-12-15 07:49:53.211127,121835736,B,118,18,23,4
0,2025-12-15 07:53:15.045357,12185199220,B,19,0,4,0
0,2025-12-15 07:53:20.994283,12185199220,B,0,0,0,0
0,2025-12-15 07:58:10.909418,121835736,B,120,0,21,0
0,2025-12-15 07:58:56.214751,12184102124,B,83,0,12,0
0,2025-12-15 07:59:11.120911,12184102124,B,0,0,0,0
0,2025-12-15 08:00:24.747606,121833859,B,124,0,20,0
0,2025-12-15 08:01:03.894291,121833859,B,0,0,0,0
0,2025-12-15 08:01:17.215795,12184189167,B,133,0,19,0
0,2025-12-15 08:06:13.976882,121833859,B,168,0,24,0
0,2025-12-15 08:06:49.367693,121833859,B,0,0,0,0
0,2025-12-15 08:09:14.861298,12184189167,B,96,0,12,0
0,2025-12-15 08:09:36.353873,12185199220,B,120,1,16,1
0,2025-12-15 08:09:56.152183,12185199220,B,0,0,0,0
0,2025-12-15 08:20:44.955742,12184102124,B,72,1,12,1
0,2025-12-15 08:21:00.277009,12184102124,B,0,0,0,0
0,2025-12-15 08:23:26.954270,12185199220,B,4,0,1,0
0,2025-12-15 08:23:29.768520,12185199220,B,60,0,8,0
0,2025-12-15 08:23:39.140083,12185199220,B,0,0,0,0
0,2025-12-15 08:23:45.952456,12185199220,B,0,0,0,0
0,2025-12-15 08:23:49.822376,12185199220,B,0,0,0,0
0,2025-12-15 08:24:06.085586,12185199220,B,0,0,0,0
0,2025-12-15 08:24:14.449914,12185199220,B,0,0,0,0
0,2025-12-15 08:24:38.308748,12185199220,B,0,0,0,0
0,2025-12-15 08:25:45.666533,121835736,B,53,0,17,0
0,2025-12-15 08:33:13.582425,12185199220,B,0,0,0,0
0,2025-12-15 08:33:17.435416,12185199220,B,0,0,0,0
0,2025-12-15 08:33:24.425050,12184189167,B,27,0,4,0
0,2025-12-15 08:34:54.633637,12185199220,B,0,0,0,0
0,2025-12-15 08:34:56.505250,12185199220,B,0,0,0,0
0,2025-12-15 08:35:04.453698,12185199220,B,0,0,0,0
0,2025-12-15 08:35:05.797599,12185199220,B,0,0,0,0
0,2025-12-15 09:09:58.728571,12184102124,B,76,0,14,0
0,2025-12-15 09:10:15.808861,12184102124,B,0,0,0,0
0,2025-12-15 09:57:28.332023,12184189167,B,77,0,12,0
0,2025-12-15 10:06:06.785502,121833859,B,76,0,11,0
0,2025-12-15 10:06:21.210065,121833859,B,0,0,0,0
0,2025-12-15 10:07:29.448289,12184102124,B,63,0,11,0
0,2025-12-15 10:07:42.544608,12184102124,B,0,0,0,0
0,2025-12-15 10:07:54.697751,121835736,B,87,0,14,0
0,2025-12-15 10:08:14.097628,12184189167,B,86,0,12,0
0,2025-12-15 11:11:27.410995,12184102124,B,117,0,16,0
0,2025-12-15 11:11:50.421201,12184102124,B,0,0,0,0
0,2025-12-15 11:11:52.900403,12184102124,B,0,0,0,0
0,2025-12-15 11:26:56.327598,12185199220,B,132,3,19,1
0,2025-12-15 11:27:18.731631,12185199220,B,0,0,0,0
initialize,2025-12-15 12:16:38.150264,0,B,0,0,0,0
0,2025-12-15 12:16:38.150264,0,B,0,0,0,0
0,2025-12-15 12:21:55.556812,12184189167,B,0,0,0,0
0,2025-12-15 12:22:59.220298,12184102124,B,0,0,0,0
0,2025-12-15 12:23:52.519613,121835736,B,0,0,0,0
0,2025-12-15 12:24:57.176276,121833859,B,0,0,0,0
0,2025-12-15 12:25:53.403335,12185199220,B,0,0,0,0
0,2025-12-15 12:27:40.196101,121833859,B,0,0,0,0
