Mode,Start_Time,Animal,Unit,Licks1,Licks2,Drinks1,Drinks2
0,2025-12-01 23:59:46.632486,121833859,B,0,0,0,0
0,2025-12-02 00:05:39.148814,121833859,B,21,62,8,11
0,2025-12-02 00:05:53.939117,121833859,B,3,9,2,3
0,2025-12-02 00:05:58.448226,121833859,B,0,0,0,0
0,2025-12-02 00:07:47.313606,12184102124,B,15,16,5,4
0,2025-12-02 00:07:53.517734,12184102124,B,0,0,0,0
0,2025-12-02 00:07:55.101919,12184189167,B,12,7,5,4
0,2025-12-02 00:09:48.251120,121835736,B,46,56,17,16
0,2025-12-02 00:12:41.943282,12185199220,B,13,28,7,10
0,2025-12-02 00:12:57.085183,12185199220,B,0,0,0,0
0,2025-12-02 00:12:58.925448,12185199220,B,0,0,0,0
0,2025-12-02 00:19:42.690897,121833859,B,0,0,0,0
0,2025-12-02 00:22:50.278433,12184102124,B,28,153,10,19
0,2025-12-02 00:23:13.369293,12184102124,B,0,0,0,0
0,2025-12-02 00:26:05.765931,12185199220,B,12,46,6,8
0,2025-12-02 00:26:16.383717,12185199220,B,0,0,0,0
0,2025-12-02 00:28:44.826190,12184189167,B,2,43,2,7
0,2025-12-02 00:34:35.408394,121835736,B,19,62,7,13
0,2025-12-02 01:01:19.008441,121833859,B,20,41,6,8
0,2025-12-02 01:01:30.857949,121833859,B,2,1,1,1
0,2025-12-02 01:01:36.615903,121833859,B,0,0,0,0
0,2025-12-02 02:13:01.332041,12184189167,B,17,58,5,9
0,2025-12-02 02:22:46.769740,12184189167,B,6,68,2,9
0,2025-12-02 02:30:44.221361,12184102124,B,12,127,5,12
0,2025-12-02 02:30:58.196205,12184102124,B,0,0,0,0
0,2025-12-02 02:34:16.160783,12184102124,B,25,161,9,16
0,2025-12-02 02:34:34.886482,12184102124,B,0,0,0,0
0,2025-12-02 02:36:13.101896,12185199220,B,16,42,6,7
0,2025-12-02 02:36:23.592536,12185199220,B,0,0,0,0
0,2025-12-02 02:37:10.987624,12185199220,B,8,2,2,1
0,2025-12-02 02:41:39.631610,12185199220,B,4,29,2,4
